survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_other,edu_status,edu_yr,income,political,join_party,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_other,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_other,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9
1,11,30,53,2015/7/21 16:36,2,1989,1,1,1,10,,4.0,2012.0,-3,2,,100.0,0,0,0,0,1,0,0,0,0,,160,100,4,5,5,2,1.0,2,2,1,4,5,4,1,4,3,3,4,3,3,2,2,5,5,1,3,3,3,2.0,2.0,2,4,5,5,7,5,1,3.0,3.0,1.0,3.0,1,1,2,2,-3.0,4,1,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1970,14,1,17,1973,14,1,17,2,1,4,2,50000.0,3,3,-8,-8,4,3,2,4,1,3,3,3,2,2,80,80.0,80,80,70.0,80,60,80,80
1,4,7,18,2015/10/5 14:48,2,1936,1,1,1,7,,4.0,1961.0,56400,1,,55.0,0,1,0,0,0,0,0,0,0,,154,115,5,4,5,4,1.0,1,1,1,4,1,1,1,5,4,5,4,5,4,5,1,5,1,5,1,4,3,,,2,4,4,2,5,1,5,,,,,1,1,2,2,56400.0,1,4,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,7,1962.0,,,,,,,,,,-2,2,4,16,1906,1,1,2,1,1,2,3,70000.0,5,5,5,4,5,5,4,5,4,5,-8,5,4,3,100,80.0,80,80,80.0,90,80,80,70
2,9,23,45,2015/7/3 17:48,2,1970,1,1,1,4,,4.0,1987.0,20000,-8,,150.0,0,0,1,0,0,0,0,0,0,,150,110,4,4,4,1,1.0,1,1,1,4,1,1,1,5,4,5,5,4,5,2,5,5,5,5,2,2,1,6.0,5.0,1,3,5,3,6,2,1,5.0,16.0,2.0,3.0,1,1,2,2,70000.0,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,1.0,3,1996.0,1970.0,1996.0,3.0,1.0,1.0,40000.0,1.0,5.0,2.0,1944,-8,1,-8,1949,-8,1,2,2,2,5,2,40000.0,5,3,4,2,4,3,1,3,3,-8,-8,-8,-8,5,80,85.0,90,60,75.0,65,80,50,70
1,24,70,110,2015/8/12 10:40,2,1974,1,1,1,11,,4.0,2001.0,50000,4,2000.0,91.0,0,1,0,0,0,0,0,0,0,,158,150,5,4,4,5,1.0,4,3,1,2,5,1,2,5,4,2,5,2,2,3,2,4,5,1,2,5,4,2.0,3.0,6,3,6,6,6,3,1,3.0,19.0,1.0,3.0,1,1,2,2,100000.0,3,3,1,1,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,2002.0,1973.0,2002.0,11.0,4.0,2.0,50000.0,1.0,3.0,1.0,1947,11,4,1,1951,4,1,1,2,2,4,2,-2.0,5,3,3,3,4,4,2,4,-8,4,-8,-8,1,5,80,80.0,80,80,80.0,80,80,80,80
2,23,69,109,2015/9/25 17:08,1,1945,1,1,1,3,,4.0,1960.0,720,1,,30.0,0,0,0,1,0,0,0,0,0,,170,105,1,2,3,1,1.0,1,1,3,5,1,2,1,5,4,5,5,5,5,2,5,5,5,5,3,2,1,2.0,7.0,2,4,4,2,9,3,4,,,,,1,1,2,2,10000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,1,2,0.0,7,1965.0,,,,,,,,,,1921,1,1,2,1928,1,1,2,2,1,4,2,2000.0,4,4,4,4,4,3,3,3,3,3,3,3,2,4,95,100.0,95,100,95.0,95,100,100,100
2,28,81,121,2015/7/30 9:57,1,1951,1,1,1,1,,,,2400,1,,90.0,0,1,0,0,0,0,0,0,0,,160,100,2,2,3,1,1.0,1,1,1,4,1,1,1,5,4,5,5,3,5,5,5,5,5,5,3,2,1,2.0,2.0,1,4,6,3,6,1,3,,,,,1,1,2,2,-2.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,4,0,0.0,3,-2.0,1950.0,-2.0,1.0,1.0,1.0,1000.0,3.0,,,-2,1,1,2,-2,1,1,2,2,1,4,3,10000.0,4,4,3,3,4,4,5,4,5,5,3,4,3,4,70,80.0,70,80,80.0,75,90,85,70
1,7,18,35,2015/8/13 14:45,2,1956,1,1,1,4,,4.0,1973.0,28000,1,,18.0,0,0,1,0,0,0,0,0,0,,168,150,4,3,5,2,2.0,4,1,1,4,5,1,1,4,3,3,4,2,4,1,1,5,4,1,3,5,2,1.0,2.0,2,4,4,4,5,6,1,3.0,33.0,1.0,3.0,1,1,2,2,72000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1982.0,1955.0,1982.0,4.0,1.0,2.0,36000.0,5.0,,,1925,6,1,1,-2,6,1,1,2,2,2,3,40000.0,4,4,-8,-8,5,4,4,4,4,4,-8,4,2,5,90,90.0,90,90,90.0,90,90,90,90
1,19,57,91,2015/7/14 15:17,2,1942,1,1,-8,12,,4.0,1966.0,45000,4,1984.0,60.0,0,1,0,0,0,0,0,0,0,,157,110,3,3,4,5,1.0,5,4,1,5,1,1,1,5,2,1,3,1,4,1,1,5,5,5,2,5,5,3.0,6.0,6,2,5,6,5,4,5,,,,,1,1,2,2,50000.0,1,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1966.0,1938.0,1966.0,11.0,1.0,5.0,-2.0,5.0,,,-2,3,-8,1,1923,1,-8,-8,3,2,4,3,6.0,3,3,-8,-8,5,4,3,4,3,4,-8,4,2,4,70,85.0,70,70,60.0,70,60,60,70
2,18,51,84,2015/7/28 12:05,2,1945,1,1,1,1,,,,1000,1,,130.0,0,1,0,0,0,0,0,0,0,,155,100,4,4,4,1,1.0,1,1,1,2,1,1,2,5,4,5,5,4,5,5,5,5,3,5,4,4,1,1.0,1.0,1,3,1,1,1,1,4,,,,,1,1,2,2,8000.0,1,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,7,-2.0,,,,,,,,,,-2,1,1,2,-2,1,1,2,3,2,4,2,5000.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80,80.0,80,80,80.0,80,80,80,80
2,24,72,112,2015/8/4 15:56,1,1950,1,1,3,3,,4.0,1963.0,720,1,,118.0,0,1,0,0,0,0,0,0,0,,160,110,4,4,3,1,1.0,2,1,1,4,1,1,1,5,5,4,5,4,3,5,5,5,5,5,3,3,1,1.0,1.0,3,2,4,3,4,2,3,,,,,1,1,2,2,40000.0,1,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,6,1982.0,,,,,,,,,,-2,1,1,2,-2,1,1,2,2,2,4,-8,-2.0,3,3,3,3,4,3,3,4,4,3,3,3,3,5,70,75.0,75,80,80.0,80,75,85,85
1,27,77,117,2015/7/21 14:15,2,1950,1,1,1,1,,,,-3,1,,100.0,0,0,0,1,0,0,0,0,0,,160,120,4,5,5,1,1.0,1,1,5,5,1,1,1,5,5,5,5,4,5,2,2,5,5,5,4,5,1,2.0,7.0,1,4,8,5,9,2,4,,,,,1,2,2,2,-3.0,3,1,1,2,0,1,0,0,0,0,0,0,0,,-8,-8,0.0,3,1976.0,1952.0,1967.0,1.0,1.0,1.0,2000.0,4.0,,,-2,1,1,2,-2,1,1,2,3,2,4,2,10000.0,4,3,3,2,2,2,2,-8,3,3,3,3,1,2,70,85.0,70,70,80.0,80,90,70,60
2,2,2,9,2015/7/23 15:25,1,1997,8,0,3,4,,2.0,2014.0,7500,1,,400.0,0,0,0,0,1,0,0,0,0,,165,125,5,5,5,1,1.0,3,3,3,4,4,3,1,4,3,3,5,3,3,3,3,4,5,1,3,3,2,2.0,2.0,3,2,5,5,6,5,1,5.0,1.0,2.0,3.0,1,2,2,2,24000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1970,3,1,2,1971,4,1,2,2,1,3,2,20000.0,5,4,4,4,4,4,4,5,5,5,5,4,3,5,70,60.0,60,60,60.0,60,60,60,60
2,13,35,65,2015/9/21 14:33,2,1991,6,1,1,4,,4.0,2004.0,0,1,,110.0,0,1,0,0,0,0,0,0,0,,158,120,3,2,2,1,1.0,1,1,1,5,5,3,1,5,3,5,5,1,1,4,1,5,5,1,5,5,1,1.0,1.0,3,1,5,6,5,7,2,,,,,1,2,-1,-1,3500.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1.0,6,2011.0,,,,,,,,,,1963,1,1,1,1965,1,1,2,3,2,3,-8,50000.0,1,2,1,1,1,1,1,1,1,1,1,1,1,3,80,95.0,80,78,60.0,80,86,80,90
2,2,3,10,2015/7/26 13:34,2,1954,1,1,4,1,,,,-1,1,,100.0,0,0,0,1,0,0,0,0,0,,157,96,3,-8,3,1,1.0,1,1,4,3,1,1,3,5,5,5,5,2,-8,2,-8,5,4,5,4,-8,-8,2.0,-8.0,6,5,5,3,6,3,2,,,,,1,1,-8,-8,10000.0,-2,2,2,2,1,0,0,0,0,0,0,0,0,,1,1,0.0,3,1975.0,1954.0,1975.0,1.0,1.0,1.0,-1.0,3.0,,,-2,-8,1,2,-2,1,1,-8,3,2,-8,-8,-2.0,5,5,5,5,5,-8,-8,-8,-8,-8,-8,-8,-8,3,90,80.0,80,90,80.0,90,70,90,80
2,2,3,10,2015/7/26 15:36,2,1953,4,0,4,3,,2.0,,-1,1,,330.0,0,0,0,1,0,0,0,0,0,,160,118,4,5,5,1,1.0,1,1,3,5,1,1,1,5,3,5,5,4,4,4,5,5,5,5,4,3,1,2.0,5.0,2,4,6,5,6,4,3,,,,,1,1,2,2,-3.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,2,0,0.0,3,-2.0,1952.0,-2.0,1.0,1.0,1.0,-3.0,2.0,,,-2,1,1,2,-2,1,1,2,2,2,3,2,20000.0,5,5,5,5,5,-8,4,-8,5,-8,5,-8,3,5,-2,-2.0,-2,-2,-2.0,-2,-2,-2,-2
1,11,29,52,2015/7/18 17:08,1,1940,1,1,1,8,,4.0,1962.0,30000,1,,150.0,0,1,0,0,0,0,0,0,0,,165,120,2,2,4,1,1.0,3,2,3,4,1,1,1,5,4,2,5,4,1,5,2,5,5,5,3,3,2,2.0,2.0,1,4,4,4,4,4,5,,,,,1,1,2,2,40000.0,2,3,2,2,0,1,0,0,0,0,0,0,0,,2,1,0.0,3,1964.0,1944.0,1964.0,8.0,1.0,1.0,5000.0,4.0,,,-3,1,1,2,-2,1,1,2,2,2,4,-8,700000.0,4,4,4,4,4,4,3,3,3,4,4,4,3,5,60,70.0,70,80,80.0,70,70,70,80
1,1,1,3,2015/8/25 10:20,2,1957,1,1,1,6,,4.0,-2.0,41000,1,,30.0,0,1,0,0,0,0,0,0,0,,152,135,2,3,3,2,1.0,2,3,3,4,3,2,1,3,2,3,3,3,3,2,1,5,3,2,4,4,3,1.0,3.0,1,4,4,4,5,4,5,,,,,1,1,2,2,90000.0,2,3,1,2,0,0,1,0,0,0,0,0,0,,0,1,0.0,3,1982.0,1959.0,1982.0,6.0,1.0,2.0,40000.0,1.0,3.0,1.0,-2,3,1,-8,-2,3,1,-8,2,2,3,2,5000.0,4,3,3,3,3,3,2,4,3,2,2,3,2,1,80,80.0,75,75,70.0,80,70,70,75
1,1,1,1,2015/10/28 9:33,1,1945,1,1,1,12,,4.0,1968.0,50000,4,1971.0,77.0,0,1,1,1,0,0,0,0,0,,168,140,2,2,3,5,1.0,4,4,4,4,3,1,1,4,4,1,4,4,4,3,2,4,4,2,3,4,3,2.0,2.0,1,4,6,5,4,4,5,,,,,1,1,-1,-1,80000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1973.0,1947.0,1973.0,10.0,4.0,5.0,30000.0,5.0,,,1915,3,1,1,1920,1,1,15,3,2,4,3,100000.0,4,3,4,3,4,4,2,4,3,3,-8,4,3,3,60,70.0,80,80,80.0,90,80,90,80
1,21,63,99,2015/7/20 9:20,2,1938,1,1,1,1,,,,12000,1,,40.0,0,0,1,0,0,0,0,0,0,,155,85,1,1,1,4,1.0,1,1,1,1,1,1,5,5,5,5,5,4,1,5,5,5,5,5,3,5,1,1.0,1.0,1,1,1,1,1,2,4,,,,,2,1,2,2,12000.0,1,1,1,2,0,1,0,0,0,0,0,0,0,,2,1,0.0,7,1955.0,,,,,,,,,,-2,3,1,2,-2,1,1,2,3,2,-8,3,-2.0,5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,5,60,50.0,40,60,50.0,50,50,60,60
1,27,80,120,2015/7/29 18:20,2,1985,1,1,1,7,,4.0,2004.0,30000,1,,80.0,0,0,0,0,0,0,0,0,1,,165,96,2,5,2,2,3.0,2,2,1,3,5,1,1,5,4,4,5,4,4,2,5,5,5,1,2,3,3,7.0,6.0,2,2,3,1,6,4,1,3.0,10.0,1.0,3.0,2,2,2,2,60000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,3,2011.0,1989.0,2011.0,4.0,1.0,1.0,30000.0,1.0,3.0,1.0,1961,6,1,2,1960,4,1,2,2,3,3,3,60000.0,3,3,3,3,3,3,3,3,3,3,3,3,3,1,50,40.0,60,60,60.0,60,60,70,60
1,18,53,87,2015/7/16 12:41,2,1994,1,1,1,11,,1.0,-1.0,0,1,,100.0,0,0,0,0,1,0,0,0,0,,167,105,5,4,4,2,2.0,2,3,2,2,5,2,4,3,3,1,4,4,3,4,2,5,5,1,2,3,4,5.0,6.0,2,2,5,4,7,5,6,,,,,1,2,2,2,80000.0,3,3,1,1,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1970,10,4,1,1969,12,4,1,2,2,4,-8,50000.0,5,3,4,4,5,-8,2,4,4,4,-8,3,-8,3,70,70.0,70,70,60.0,70,70,70,70
2,22,65,103,2015/7/8 9:37,2,1945,1,1,1,1,,,,-2,1,,50.0,0,1,1,0,0,0,0,0,0,,155,75,2,1,4,1,1.0,1,1,1,1,1,1,5,5,5,5,5,4,4,5,5,5,5,5,1,4,1,,,1,3,3,2,4,2,4,,,,,1,1,2,2,-2.0,2,1,1,2,0,1,0,0,0,0,0,0,0,,2,1,0.0,3,1963.0,1942.0,1963.0,1.0,1.0,1.0,-2.0,4.0,,,-2,1,1,2,-2,1,1,2,3,2,3,2,10000.0,4,4,4,3,4,3,3,3,2,3,2,3,3,5,80,80.0,70,80,80.0,70,70,90,80
2,6,13,29,2015/8/6 8:29,1,1949,1,1,1,4,,4.0,1968.0,50000,1,,180.0,0,1,0,0,0,0,0,0,0,,157,103,3,3,3,5,1.0,3,2,3,4,2,1,2,5,4,2,5,4,4,5,3,5,5,3,3,3,3,2.0,2.0,4,3,5,4,6,3,5,,,,,1,1,2,2,55000.0,2,4,1,2,0,1,0,0,0,0,0,0,0,,2,0,0.0,3,1971.0,1952.0,1971.0,3.0,1.0,1.0,5000.0,4.0,,,-2,1,1,2,-2,1,1,2,1,1,3,2,60000.0,4,4,4,4,4,4,2,4,4,4,4,-8,2,4,60,60.0,60,60,60.0,60,60,60,60
2,23,69,109,2015/9/25 8:04,1,1950,1,1,1,1,,,,2000,1,,60.0,0,1,0,0,0,0,0,0,0,,175,102,4,4,4,1,1.0,1,1,1,4,1,1,1,5,5,5,5,5,5,5,5,5,5,5,4,3,2,1.0,1.0,1,2,2,2,3,2,3,,,,,1,2,2,2,38000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1973.0,1957.0,1973.0,1.0,1.0,1.0,2000.0,3.0,,,1922,1,1,2,1927,1,1,2,3,2,4,2,8000.0,4,4,4,3,4,4,3,4,3,3,3,4,2,4,70,70.0,70,80,70.0,60,60,60,80
2,29,83,126,2015/7/22 21:01,2,1938,1,1,1,3,,2.0,,1200,1,,170.0,0,0,0,1,0,0,0,0,0,,159,90,4,4,4,1,1.0,1,1,1,2,1,1,3,5,5,5,4,4,3,4,4,5,4,5,3,4,1,2.0,3.0,1,4,6,5,6,3,4,,,,,1,1,2,2,80000.0,6,4,1,2,0,1,0,0,0,0,0,0,0,,1,2,0.0,3,1953.0,1938.0,1953.0,3.0,1.0,1.0,3000.0,4.0,,,-2,1,1,2,-2,3,1,2,2,1,4,3,10000.0,3,3,3,3,4,4,2,3,3,3,3,2,2,5,70,80.0,70,60,50.0,60,60,60,80
1,28,81,121,2015/7/31 16:50,1,1970,1,1,1,3,,4.0,-2.0,80000,1,,36.0,0,1,0,0,0,0,0,0,0,,168,140,4,5,3,5,2.0,3,3,1,4,2,4,1,5,5,3,5,3,3,3,4,4,5,4,3,3,3,7.0,3.0,1,4,5,6,6,7,1,3.0,30.0,1.0,2.0,1,1,2,2,150000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,-2.0,1973.0,-2.0,6.0,1.0,5.0,40000.0,1.0,3.0,1.0,-2,2,1,2,-2,1,1,2,2,2,4,2,200000.0,4,4,4,4,4,4,3,4,4,4,-8,4,3,3,80,85.0,90,80,75.0,80,85,60,75
1,8,19,41,2015/8/6 9:58,2,1975,4,0,1,3,,4.0,-2.0,5000,1,,150.0,0,1,1,0,0,0,0,0,0,,162,130,4,3,3,2,1.0,1,1,1,4,1,1,1,5,4,5,5,2,5,3,5,5,5,5,3,3,2,3.0,7.0,1,3,5,3,6,3,1,8.0,4.0,1.0,4.0,1,1,-8,-8,-3.0,5,3,1,1,1,0,0,0,0,0,0,0,0,,0,3,2.0,3,1994.0,1975.0,1994.0,6.0,1.0,2.0,5000.0,1.0,8.0,1.0,-2,3,1,2,-3,1,1,2,2,1,3,3,50000.0,4,4,4,4,5,5,3,4,4,4,3,3,2,3,75,75.0,75,75,75.0,75,75,75,75
2,9,22,44,2015/7/5 13:35,2,1969,1,1,1,1,,,,0,1,,45.0,0,0,0,0,1,0,0,0,0,,160,140,3,3,3,1,1.0,1,1,2,3,1,1,2,5,2,5,5,2,4,5,5,5,5,5,2,4,1,6.0,6.0,1,4,4,2,5,2,6,,,,,2,2,2,2,1100.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1929,3,1,2,1930,1,1,2,3,2,4,2,10000.0,4,4,4,4,4,4,4,4,3,3,3,3,2,4,60,70.0,60,70,70.0,70,70,70,70
1,1,1,4,2015/8/31 9:01,1,1957,1,1,1,10,,4.0,1978.0,21840,1,,56.7,0,1,0,0,0,0,0,0,0,,173,150,5,5,5,2,2.0,4,4,4,4,1,1,1,5,4,1,5,3,3,5,4,5,5,5,3,2,2,3.0,3.0,1,3,2,2,3,3,1,3.0,34.0,1.0,3.0,1,2,2,2,49440.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1981.0,1958.0,1981.0,6.0,1.0,2.0,27600.0,5.0,,,-3,-8,1,16,-3,-8,1,16,3,2,3,4,3000.0,3,3,3,3,4,3,1,2,3,1,1,1,1,4,70,70.0,80,70,70.0,70,70,70,70
2,6,13,29,2015/8/6 11:58,2,1954,1,1,4,1,,,,20000,1,,100.0,0,1,1,0,0,0,0,0,0,,155,105,4,3,3,1,1.0,1,1,1,3,1,1,2,4,4,5,5,4,3,5,5,5,5,5,3,2,2,2.0,3.0,1,2,1,1,2,2,4,,,,,1,1,2,2,10000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1976.0,1954.0,1976.0,1.0,1.0,1.0,1000.0,3.0,,,1933,1,1,2,-2,1,1,2,3,2,4,2,20000.0,4,4,4,4,4,3,3,3,3,3,3,3,3,4,80,80.0,80,80,90.0,80,90,70,80
1,21,64,100,2015/7/14 17:50,1,1960,1,1,1,6,,4.0,1979.0,40000,4,1980.0,70.0,0,1,0,0,0,0,0,0,0,,162,180,3,4,3,2,1.0,2,2,2,4,1,1,1,4,3,4,4,4,3,5,2,4,4,4,3,3,2,6.0,4.0,2,3,5,4,5,3,1,3.0,35.0,1.0,3.0,1,1,2,2,14000.0,5,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1983.0,1964.0,1983.0,4.0,1.0,2.0,0.0,6.0,,,1932,1,1,2,1931,1,1,2,3,2,4,3,50000.0,4,-8,-8,-8,5,3,3,3,-8,-8,-8,3,2,3,-2,60.0,-3,80,80.0,80,60,50,50
1,12,32,56,2015/7/28 11:44,1,1957,1,1,1,3,,2.0,,-1,1,,20.0,0,0,0,1,0,0,0,0,0,,165,110,3,3,4,2,2.0,3,2,2,4,1,1,1,5,4,1,5,3,3,4,4,5,5,5,2,4,1,6.0,6.0,1,3,2,1,3,1,5,,,,,1,1,2,2,80000.0,5,2,2,2,0,1,0,0,0,0,0,0,0,,4,1,0.0,7,-2.0,,,,,,,,,,-2,-8,1,1,-2,-8,1,-8,3,3,2,-8,8000.0,4,2,-8,-8,4,4,3,4,-8,-8,-8,-8,2,4,-2,80.0,60,70,60.0,70,70,70,60
1,24,70,110,2015/8/13 15:42,2,1969,1,1,1,6,,4.0,1988.0,35000,1,,95.0,0,0,1,0,0,0,0,0,0,,160,120,4,4,4,2,1.0,2,2,1,5,5,3,1,4,2,3,4,3,3,2,4,5,5,1,3,3,2,3.0,3.0,1,4,5,4,6,5,1,3.0,29.0,1.0,2.0,1,1,2,2,100000.0,4,3,2,2,0,0,1,0,0,0,0,0,0,,1,0,1.0,3,1999.0,1970.0,1999.0,6.0,1.0,2.0,50000.0,1.0,8.0,1.0,1940,3,1,1,1938,1,1,1,2,2,4,2,100000.0,5,4,3,3,5,5,3,4,3,3,3,3,2,3,80,80.0,70,90,80.0,80,80,90,90
1,22,67,107,2015/7/9 16:14,2,1952,1,1,1,4,,4.0,1969.0,30000,1,,95.0,0,1,0,0,0,0,0,0,0,,162,95,2,2,3,2,1.0,2,1,2,4,1,1,1,4,4,4,3,3,4,5,5,5,3,5,4,2,1,2.0,2.0,1,4,5,4,5,3,5,,,,,1,1,2,2,50000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,2,1,0.0,3,1973.0,1955.0,1973.0,3.0,1.0,2.0,200000.0,5.0,,,1920,2,-8,2,1921,1,1,12,2,2,4,2,40000.0,4,3,-8,-8,4,3,2,1,1,2,2,3,1,3,80,70.0,80,70,90.0,80,80,70,80
1,13,36,67,2015/9/3 10:09,2,1975,1,1,1,4,,4.0,-2.0,13200,1,,60.0,0,0,1,0,0,0,0,0,0,,156,110,4,4,3,2,1.0,2,3,1,3,3,1,2,4,2,2,4,3,3,4,4,5,5,4,3,2,1,2.0,2.0,1,2,3,2,-8,2,1,3.0,24.0,2.0,4.0,1,1,2,2,13200.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,1,1.0,3,-2.0,1964.0,-2.0,4.0,1.0,2.0,13200.0,5.0,,,-2,-8,1,2,-2,1,1,2,3,2,3,3,-2.0,3,3,4,4,4,2,3,4,2,3,-8,-8,2,1,60,70.0,40,60,30.0,50,40,60,60
2,6,14,30,2015/8/5 14:40,2,1964,1,1,1,3,,2.0,,1000,1,,120.0,0,1,0,0,0,0,0,0,0,,166,130,2,3,3,1,1.0,2,2,2,4,1,1,2,4,3,5,5,5,4,5,4,5,3,5,2,2,2,4.0,5.0,4,2,4,3,6,2,3,,,,,1,1,1,2,11000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1985.0,1963.0,1985.0,4.0,1.0,1.0,11000.0,3.0,,,1929,2,1,2,1931,2,1,2,3,2,4,3,20000.0,5,5,4,4,4,3,4,4,3,3,4,3,3,4,80,80.0,80,80,80.0,80,80,80,80
1,8,19,41,2015/8/3 20:01,2,1992,4,0,4,10,,4.0,2013.0,25000,2,,150.0,0,0,0,0,0,0,0,0,1,,160,120,5,4,4,2,1.0,2,3,1,2,4,1,2,4,3,3,3,3,2,4,4,4,4,1,3,4,4,2.0,3.0,2,2,4,1,6,3,1,3.0,2.0,1.0,3.0,1,2,2,2,100000.0,6,3,1,1,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1969,4,1,2,1969,3,1,15,2,1,3,2,40000.0,4,3,3,3,5,4,3,4,2,2,5,4,1,3,60,70.0,45,67,76.0,50,50,87,57
1,21,63,99,2015/7/16 10:26,1,1986,1,1,1,4,,4.0,2003.0,60000,1,,400.0,0,0,0,0,1,0,0,0,0,,171,115,5,5,2,1,3.0,1,1,1,2,2,1,3,5,5,5,5,5,3,1,1,5,5,3,2,2,2,4.0,6.0,6,4,3,2,3,1,1,2.0,12.0,1.0,4.0,1,2,2,2,60000.0,2,3,3,2,0,1,0,0,0,0,0,0,0,,0,1,1.0,6,2014.0,,,,,,,,,,1961,3,1,2,1963,4,-8,2,2,1,-8,2,60000.0,5,2,-8,-8,3,-8,3,-8,-8,-8,-8,-8,4,5,60,80.0,40,40,60.0,-2,40,60,70
1,5,8,24,2015/8/3 9:51,2,1972,1,1,1,3,,4.0,1984.0,0,1,,59.0,0,1,0,0,0,0,0,0,0,,160,130,3,4,4,2,2.0,2,2,2,4,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1.0,5.0,1,4,5,5,5,3,6,,,,,1,2,2,2,20000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,2.0,3,1991.0,1942.0,1991.0,6.0,1.0,2.0,20000.0,1.0,5.0,2.0,-2,6,1,1,-2,4,1,15,2,2,3,-8,10000000.0,4,3,-8,-8,3,-8,2,4,2,2,-8,-8,1,4,100,100.0,100,100,100.0,100,100,100,100
1,18,51,84,2015/7/27 15:01,2,1980,1,1,1,4,,4.0,1996.0,20000,1,,100.0,0,1,1,0,0,0,0,0,0,,165,90,5,5,5,1,1.0,1,1,1,4,4,2,1,5,3,5,5,4,5,5,5,5,5,2,4,3,2,1.0,1.0,1,4,3,3,4,2,1,2.0,2.0,2.0,4.0,1,1,2,2,40000.0,4,2,1,2,0,1,0,0,0,0,0,0,0,,0,2,2.0,3,2000.0,1975.0,2000.0,4.0,1.0,1.0,20000.0,1.0,2.0,2.0,-2,1,1,2,-2,1,1,2,3,1,3,2,40000.0,5,5,-8,-8,5,-8,-8,-8,-8,3,-8,-8,2,4,70,70.0,70,70,70.0,70,70,70,70
2,6,17,33,2015/8/5 11:05,1,1937,1,1,1,3,,2.0,,840,1,,120.0,0,1,0,0,0,0,0,0,0,,165,110,2,2,3,1,1.0,1,1,1,4,1,1,2,5,4,5,5,4,4,5,5,5,5,5,4,3,1,1.0,2.0,1,4,4,3,4,2,4,,,,,1,1,2,2,2000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,2,0.0,3,1965.0,1939.0,1965.0,1.0,1.0,1.0,800.0,4.0,,,-2,1,1,2,-2,1,1,2,3,2,4,3,12000.0,5,4,4,4,4,4,3,4,3,3,3,3,2,5,90,90.0,90,85,85.0,90,80,80,90
